appointment_id,pet_id,doctor_id,appointment_type,notes,status,time,created_at,updated_at
23d58a7c-cf40-48b5-b4a1-c28830f8cf60,c6b4d40b-5ef4-450c-9326-7bae9d7a2593,6c20c901-e144-4ebf-a523-3d974f2e7022,medical,,completed,2007-02-23 00:00:00+07,2024-04-28 00:00:00+07,2000-04-22 00:00:00+07
3bc5546f-db46-4784-9fa6-ad186b9e701a,4653833b-f8dd-4000-b3f0-e9ed29c38baf,7be01214-248a-4ca1-a35f-e6a24b140cb8,beauty,Follow post-appointment care instructions carefully,completed,2023-06-06 00:00:00+07,2004-02-14 00:00:00+07,2000-10-13 00:00:00+07
e44964f8-accb-4511-81dc-5f6f452ac3c9,8376c56a-0b10-4421-a0ab-963b75795622,58834369-c955-4e18-a6e1-62214dbea66d,hotel,Administer medication as prescribed,completed,2020-08-01 00:00:00+07,2002-12-10 00:00:00+07,2004-03-19 00:00:00+07
3c2991a0-e7d9-4447-a740-d36cbe38ceaf,57a1aa09-f663-4236-903a-88dd1659065a,59dec043-c4be-45c4-8284-816ead71a20f,hotel,Keep pet on leash or in carrier during visit,pending,2019-04-20 00:00:00+07,2012-10-31 00:00:00+07,2013-06-15 00:00:00+07
44bf4727-9260-4ab6-be39-0a7b82e386e0,ec7047d1-dd33-4995-ae51-56f312329cb7,c1f8d5b1-96ce-4dd2-86e3-c2e451a21f59,beauty,Monitor pet’s behavior before the appointment,pending,2019-05-16 00:00:00+07,2019-10-18 00:00:00+07,2015-09-06 00:00:00+07
2b1ed262-aaa9-4c99-a52f-2f9394a79aa9,7ef7924c-dcc7-44ce-8552-9d2488236c9f,6cf5e671-a006-4a0a-a550-87b2a42e0123,beauty,,cancelled,2014-08-11 00:00:00+07,2001-03-21 00:00:00+07,2021-09-24 00:00:00+07
71aec08c-cc9c-4178-9eaa-6d588f16ffd7,ede2a112-4dc8-44ab-ae5f-755491048120,4910bbcc-43c9-4354-9475-d68f3084f2c0,hotel,Administer medication as prescribed,cancelled,2004-04-09 00:00:00+07,2009-08-28 00:00:00+07,2002-09-09 00:00:00+07
24d0e5f6-9a03-48ca-b12a-4cbd4fbc6027,5ff3524c-6c80-4bc6-aae5-1ca5ba91e8c7,c1ef28d6-ed37-4772-932d-1c00976284d9,medical,,confirmed,2010-09-14 00:00:00+07,2000-09-04 00:00:00+07,2003-12-02 00:00:00+07
d270fee5-f7bb-4756-a69e-3f3efc559c6c,1ad7dc7b-2c93-4675-8720-063f8faf45d9,3889a284-e09b-4474-9570-0900d8832a1d,medical,Pet may need to stay for observation after appointment,pending,2000-06-10 00:00:00+07,2022-08-30 00:00:00+07,2000-04-09 00:00:00+07
56c23e55-0c08-4334-aad8-722862032e87,1005abe2-49db-4a81-9124-f586b6538995,ee8a149b-b11c-477a-86a4-3dfbc1bd0cf9,medical,Monitor pet’s behavior before the appointment,pending,2015-07-23 00:00:00+07,2020-04-24 00:00:00+07,2020-01-20 00:00:00+07
d859fc55-6a8a-44ac-81d4-1a0cd6b08c8c,e29fedaa-b14d-4ae2-94c2-6ee0d1a62561,556f918f-e3d9-4e1c-ba4a-7fee0e5c4e49,beauty,Bring a sample of urine/feces if requested,pending,2014-10-02 00:00:00+07,2011-04-05 00:00:00+07,2022-03-20 00:00:00+07
8f7b45d8-a35c-4dc5-9e64-28aa65a344f2,2bc9bc12-1648-4c74-8c93-5b3c15e19f3e,9b6f2907-e03b-468e-a800-42764939c755,beauty,Pet may need to stay for observation after appointment,completed,2004-06-20 00:00:00+07,2001-02-19 00:00:00+07,2017-10-16 00:00:00+07
4726d8e8-2ba7-4bd9-b6ac-2593af689fab,3cd6f461-0b1e-45dc-8710-610a08f9631d,ff80b442-fa33-47bc-ae1c-62dfcda5af4f,medical,Ensure pet is up-to-date on vaccinations,cancelled,2004-12-30 00:00:00+07,2003-08-29 00:00:00+07,2003-04-17 00:00:00+07
fc12691d-1cf7-4059-8d31-c0fef9c49405,5c2d504f-ecf2-4959-8c7c-97bc6bf97a44,fa708656-df65-46b0-b7a7-05d398594045,beauty,Special care instructions provided,confirmed,2015-07-25 00:00:00+07,2018-01-01 00:00:00+07,2015-08-17 00:00:00+07
f10e21c4-41fb-4b95-a42d-a8f3eb59ba10,03b295af-a0ba-4501-a612-4b2d8a217511,e502413f-1446-4859-ad29-42cf0b23affc,beauty,Pet may need to stay for observation after appointment,pending,2008-09-15 00:00:00+07,2013-03-27 00:00:00+07,2018-12-03 00:00:00+07
e89afa3a-5213-4c48-834a-8681d31b00b1,b1a09f92-b04a-4818-96b2-0be947e1e017,5f897080-971b-414a-836b-f285cdd7664d,hotel,If pet has allergies,completed,2013-08-01 00:00:00+07,2004-04-04 00:00:00+07,2024-02-24 00:00:00+07
db45e316-5834-4ee3-a72c-7f940bac9c63,a9098263-6436-48ad-804b-1700696f24d7,d43a714f-e588-45a0-89db-17076cfbc3ab,hotel,Ensure pet is not exposed to other animals prior to appointment,completed,2008-12-15 00:00:00+07,2012-06-19 00:00:00+07,2022-06-27 00:00:00+07
440a56d5-e3c7-403d-8733-095ae5eed49c,b8f5def8-bb92-4a4d-b43b-fad7a1323db3,aa52c7ec-b63d-48a0-bd96-8515b6cfc07e,hotel,,pending,2007-06-02 00:00:00+07,2016-08-23 00:00:00+07,2001-08-27 00:00:00+07
3d8d4347-8edc-4d45-bda1-f99401bb94d2,6648775e-f18e-44f0-8d11-4bc4b823925b,59a5799b-f267-4a79-9919-35e5524f32e8,hotel,Pet should be calm before the visit,pending,2009-10-08 00:00:00+07,2002-08-05 00:00:00+07,2018-02-05 00:00:00+07
03063a9b-abcb-4574-9724-da1a8894713d,0c619f11-8b8b-4b3c-99d7-d1b4c5c9901a,6fa17213-2997-478f-88e3-7f421a65d670,medical,Avoid feeding pet 4 hours prior,pending,2007-01-04 00:00:00+07,2017-05-04 00:00:00+07,2006-11-01 00:00:00+07
b2b8897d-3228-4cee-98fe-c9cb37a3b558,58a899bf-cb78-42aa-928a-da4c2561174b,92fabd46-5cc7-4450-8d51-ef1a37c722c1,hotel,Ensure pet is fasting before appointment,cancelled,2020-12-28 00:00:00+07,2004-06-28 00:00:00+07,2013-03-26 00:00:00+07
2118079d-e4a0-44a2-8994-475fb7e4616c,5c59de5a-b366-42cc-8704-a9242096b302,10fcbf43-8537-4af0-900f-a2fd5d375c54,medical,If pet has allergies,confirmed,2007-01-29 00:00:00+07,2023-04-06 00:00:00+07,2008-04-27 00:00:00+07
62db6297-2875-4cff-83d0-a467bc91bd2b,0ff6b598-972f-4f50-8c49-c0853cc53494,29b3f44e-fea8-4bc0-ae38-f02354458167,beauty,Wear comfortable clothing for handling pet,completed,2000-04-10 00:00:00+07,2010-08-16 00:00:00+07,2006-09-18 00:00:00+07
ecf2562f-d7fb-4209-b19d-79787eec91d7,23c79e4a-013c-42ea-a7cb-899b0126681f,df24be23-3319-49ac-a0cf-bacd4af8629e,medical,,confirmed,2017-04-18 00:00:00+07,2020-04-03 00:00:00+07,2024-07-02 00:00:00+07
aeddba30-ab10-45c4-af8c-21c18958fcd7,0b15599f-eae9-4f19-b84c-071a57dd93f8,d3e25d60-5188-44d7-b270-9838793a6661,medical,Avoid feeding pet 4 hours prior,cancelled,2024-08-27 00:00:00+07,2006-03-08 00:00:00+07,2012-10-05 00:00:00+07
4b2f8213-53a5-40df-bc1f-76728e095c78,21c9bfde-d049-461a-99c1-c7dedb351431,fd06252f-695b-42c5-bb7b-3050556b7cdf,medical,,completed,2006-07-15 00:00:00+07,2018-04-02 00:00:00+07,2000-10-13 00:00:00+07
dda59408-f8cb-4d75-89fa-33675c67eae8,f941cf53-e273-47ee-a0c4-669c393d79ec,39305a66-22f1-4f41-a3ca-438e5ac802ea,beauty,Confirm appointment 24 hours in advance,pending,2009-01-09 00:00:00+07,2020-01-30 00:00:00+07,2013-03-12 00:00:00+07
af59efb7-dd2e-4810-90c5-06fd912a29b0,5ce3e980-fc26-4b17-9b62-655698ce3d48,1e92cf7f-0bbb-4227-bb3e-ba7afbff168f,medical,,pending,2017-02-01 00:00:00+07,2012-02-11 00:00:00+07,2003-12-12 00:00:00+07
1333dd83-e56f-47db-8543-3b11e5ff38fa,f6f8e8b2-23db-405a-b929-205287d06466,36cf5e41-9389-49c2-a270-f71fed091abf,beauty,Ensure pet is not exposed to other animals prior to appointment,pending,2014-01-14 00:00:00+07,2020-03-31 00:00:00+07,2011-12-05 00:00:00+07
949abf9b-a3f1-4506-8f33-30071ffe6223,bac65d77-6f3d-40b9-a21f-d03fd7aa9411,92c667c9-9dc8-4c9a-a4c7-5ef3572a997f,hotel,Avoid stress for pet before the visit,completed,2013-04-06 00:00:00+07,2005-06-24 00:00:00+07,2005-06-15 00:00:00+07
a3b9e6f6-513d-46cd-8ab8-e7da7a833876,21f4819d-574f-4876-ba63-243fa86d1b1c,046e7437-99b9-4910-810c-ba512baf5dc9,medical,,completed,2003-07-18 00:00:00+07,2009-05-21 00:00:00+07,2021-05-11 00:00:00+07
7e1d6c55-c521-46dd-82d1-45c434188a0b,027ed66c-bb1d-4dab-9076-67c814f1563f,7d70ed67-a9b0-428b-a58d-04291a486adb,hotel,Follow post-appointment care instructions carefully,cancelled,2007-03-16 00:00:00+07,2000-10-28 00:00:00+07,2018-01-02 00:00:00+07
048736e0-d8da-4da8-a2ea-0a1b5a7a4142,6818be6d-9ae7-4bba-a9c3-c43f762aaa0f,105597e4-2d76-445a-9dbf-bde5a3b43468,medical,Pet should be calm before the visit,pending,2023-11-28 00:00:00+07,2009-02-22 00:00:00+07,2002-11-29 00:00:00+07
7b2c24c0-6b0b-4904-9f60-6f7fb8a27593,cad2df54-afe1-4a9c-84a8-50dc7cd7cc6e,04503ce2-1243-46f9-ae42-1af6f8ad168b,medical,Administer medication as prescribed,completed,2014-05-29 00:00:00+07,2005-07-30 00:00:00+07,2020-09-02 00:00:00+07
202464c3-1fdb-42d4-b862-0f3371f50cb3,8818c648-a163-4e53-9000-f20cc498cc10,71388745-ca94-490e-b396-5d964572341c,hotel,Avoid stress for pet before the visit,cancelled,2005-02-18 00:00:00+07,2001-07-31 00:00:00+07,2005-03-13 00:00:00+07
495b1e43-bb0f-4fea-a148-9d68b1f3c559,8f242f5c-c178-44c4-92cc-df30cddf8472,956c1eba-3a3a-4144-93eb-bb682410af5b,medical,Follow post-appointment care instructions carefully,confirmed,2019-10-29 00:00:00+07,2022-10-24 00:00:00+07,2008-11-06 00:00:00+07
a623cd22-b058-409b-8ec2-25d847b4dc01,d6bb7fe5-c8a7-4ace-af47-52061d242000,2c7c2c60-3a11-4e88-abec-fd423ee25cc7,hotel,,pending,2014-07-15 00:00:00+07,2017-05-06 00:00:00+07,2009-12-31 00:00:00+07
b95e2844-4aa7-4f98-bdc7-4a91b3366b75,b6b68282-7b86-493f-8901-31ccdbeb7fa1,06879170-70e7-47e0-804c-214d61f5d003,hotel,Arrive 15 minutes early for paperwork,completed,2012-08-02 00:00:00+07,2002-05-26 00:00:00+07,2009-03-14 00:00:00+07
8fd9ec0e-2b95-4be0-a075-308914744d45,adfa3be8-e8b8-4378-b9cd-82f17dce6eac,21c929ea-69b1-4422-823b-35f2b4a913a9,hotel,If pet has allergies,confirmed,2020-08-13 00:00:00+07,2007-04-08 00:00:00+07,2007-01-22 00:00:00+07
aa3c25e9-0a58-4a56-aa5f-f33e88b6855c,afd766f9-c01c-4fee-a99b-0ab47c257792,337f4d29-5977-4e76-b493-41dd50e41a3f,hotel,Do not schedule multiple services on the same day if pet is anxious,cancelled,2017-12-04 00:00:00+07,2006-10-10 00:00:00+07,2013-08-07 00:00:00+07
11622aeb-1405-48e1-abb1-34a0b02c88a9,7bd7850f-d872-462f-88ff-9b26a60bae72,f9afc424-5634-40df-ae60-96d332a70aa6,medical,,completed,2024-10-10 00:00:00+07,2016-04-16 00:00:00+07,2020-09-08 00:00:00+07
fa6fa753-d5f5-45f2-8067-f351d6574e46,6152ccaf-9ef6-457e-af00-668545057059,f3b84fd6-6e2d-4f54-848d-38f5ad8149aa,beauty,Arrive 15 minutes early for paperwork,cancelled,2003-04-12 00:00:00+07,2021-11-17 00:00:00+07,2013-01-01 00:00:00+07
75a01974-8e7f-4ac4-9ac4-d5219b1cdb1a,7600ce20-1a28-4a76-9833-1d98946108fe,0a9cc9d7-2c21-490b-b43a-0c3d085c3e2a,medical,Confirm appointment 24 hours in advance,completed,2015-12-14 00:00:00+07,2019-12-10 00:00:00+07,2012-06-18 00:00:00+07
db618a82-846a-445d-9a98-2e7ae581be2a,fc91d6d2-4fb5-4b1d-871a-b7d473ae1350,d01b7e67-8401-4e15-b7f3-a215096b478c,hotel,,completed,2007-06-15 00:00:00+07,2002-01-29 00:00:00+07,2018-03-21 00:00:00+07
51cc75d6-0880-4443-9675-0b99646b2f4d,8189d2d0-82e4-4e4d-9188-bef20b418d58,8b3bf1eb-e145-4462-b600-02bb14e25c69,beauty,Ensure pet is well-hydrated before the appointment,confirmed,2025-02-19 00:00:00+07,2007-01-13 00:00:00+07,2020-01-15 00:00:00+07
02504c45-375a-4858-8420-344d89b7777f,6f0e4d04-9b5b-4a23-b3a7-0febffd0aa6e,6420d4a4-df96-479c-bbf0-cfb2d078ecf7,medical,Ensure pet is up-to-date on vaccinations,confirmed,2005-08-24 00:00:00+07,2007-02-08 00:00:00+07,2011-10-07 00:00:00+07
5dfc3286-32c7-43cf-83d4-8b8c43f27ebd,3da4497a-a3b3-48d6-bf7c-32ed2458eb20,733aedd6-e7e6-4ca8-b44f-f7f16cf70d74,beauty,Ensure pet is not exposed to other animals prior to appointment,pending,2013-03-22 00:00:00+07,2003-10-01 00:00:00+07,2004-03-01 00:00:00+07
6c42a4c1-6db7-4ca9-a9ac-b99359706089,244d0e3a-0635-4767-ae48-446dc0e5a96c,fe80d238-cdc7-45fa-8834-dd2ee51a68b5,beauty,Ensure pet is well-hydrated before the appointment,confirmed,2012-08-01 00:00:00+07,2012-03-12 00:00:00+07,2010-07-31 00:00:00+07
af0b9874-5e24-49b9-a06f-53be8453dbe5,a0380b7a-d21e-4c4c-9417-8b6baede2a0b,e187f354-a9b4-4800-9924-751f653920af,beauty,Confirm appointment 24 hours in advance,completed,2015-03-01 00:00:00+07,2024-11-19 00:00:00+07,2000-08-03 00:00:00+07
fced4768-ac79-42d4-b714-30d8953543f1,a1916aa4-ec11-4495-97d5-44ce12898601,700f536e-1c77-40d0-900d-b2b70b429a87,medical,,cancelled,2005-02-12 00:00:00+07,2000-06-05 00:00:00+07,2016-11-01 00:00:00+07
8cf2ef9a-420a-477c-8808-9ce888db838f,4271fc2f-2ce7-4c20-b39d-838ccda03f40,6a0a4d57-c67c-4659-8e49-da88220a4104,medical,,completed,2009-10-14 00:00:00+07,2000-10-26 00:00:00+07,2001-07-01 00:00:00+07
bc1665e5-766b-4edf-aa01-b4e3eb63b743,22ab2c96-209c-4ac0-8d09-90453974c131,b3763f22-e06d-40db-b94f-25fbd158a4f0,hotel,Bring any previous test results or prescriptions,confirmed,2008-02-11 00:00:00+07,2022-07-16 00:00:00+07,2011-01-31 00:00:00+07
ca0952d6-2b24-4dac-b22f-7935903ae98a,331f00ee-acaa-4661-8c17-db9e5b7ab539,5cc2cf52-b07d-4856-8fb3-cabbbfba4cb6,hotel,,completed,2000-07-11 00:00:00+07,2021-10-21 00:00:00+07,2021-07-28 00:00:00+07
3ec2cc7a-3faf-4ed4-812d-20e907d44ce7,116d59aa-5e05-41d2-9280-70d81b83118e,c754e3c3-83fb-442b-8366-702e27264941,medical,If pet has allergies,cancelled,2015-12-27 00:00:00+07,2005-04-13 00:00:00+07,2024-05-12 00:00:00+07
e5c1870c-98c5-4137-98be-b527661f43e6,b9422c7a-f1b5-4423-9f5d-fe1bc4bdf3c9,e35e3077-e068-434f-b35b-34afcae9c7d4,beauty,,cancelled,2015-12-19 00:00:00+07,2005-06-13 00:00:00+07,2002-12-08 00:00:00+07
8dfb71e8-feb1-435b-b967-2b05821dad8e,30bc7df3-4ad8-42b6-aee9-a0750c134b16,e9e79837-7736-46ba-980c-9590776a4e68,beauty,Bring a sample of urine/feces if requested,cancelled,2015-11-24 00:00:00+07,2007-10-07 00:00:00+07,2009-12-31 00:00:00+07
5cf85088-d344-43fa-9197-834c9dc3d758,e349f5b6-ce76-4dda-bdb6-b7a87c832248,e1ddc76c-3d35-47c9-b6b2-d8655a809d57,medical,,cancelled,2010-01-03 00:00:00+07,2003-10-14 00:00:00+07,2007-11-19 00:00:00+07
340eb7fe-cb4b-49c8-9932-ddcf35a94259,22b8e0de-4a5c-4eae-b9b6-1741757243bd,82852627-7d5e-4d6e-8721-4a2572fe0a35,hotel,Bring vaccination records,pending,2003-02-07 00:00:00+07,2011-10-07 00:00:00+07,2018-09-25 00:00:00+07
3dca38d2-2d08-44af-b720-d6fa3f07fa5e,02f13063-8cef-412e-b562-30084a731528,2d3bda44-92a2-4581-b86a-8ca3fe33ffbc,beauty,Let the vet know if pet is pregnant,completed,2014-08-31 00:00:00+07,2008-08-18 00:00:00+07,2023-03-09 00:00:00+07
e0deab73-6bb9-47e7-a858-d06627c67794,efc95c2e-d74b-47b2-a068-11f635ad070d,09362660-6239-438a-ad9f-ff478ca8e70c,medical,Administer medication as prescribed,confirmed,2013-07-08 00:00:00+07,2020-02-26 00:00:00+07,2003-01-14 00:00:00+07
67390f65-1d1b-4333-8d87-50a4689d554a,9df9a67b-8bc6-4dde-85e7-af9b5b73b755,d15a3590-f9ff-4cce-a728-56d6221344ba,beauty,Let the vet know if pet is pregnant,completed,2014-09-19 00:00:00+07,2006-05-20 00:00:00+07,2021-06-30 00:00:00+07
e1185b2a-86b7-41d8-ba0b-f0ad02f70b11,c3a09cb6-41b1-4d42-b8da-79746c5dd01c,e30d0ea4-f63b-466a-917e-916943b69f42,hotel,Pet may need to stay for observation after appointment,pending,2025-03-24 00:00:00+07,2021-12-19 00:00:00+07,2022-07-19 00:00:00+07
a6ad0c86-21ad-4f6b-bf51-aff37948a5f4,cc475ac1-20c4-47f7-9fc8-98a636c8d711,4168f51d-c2fe-4952-8416-57868f4035e0,medical,Avoid stress for pet before the visit,completed,2001-04-07 00:00:00+07,2020-11-16 00:00:00+07,2014-05-25 00:00:00+07
5708cb5e-54ed-4f27-919b-83639615ec77,09cf2458-e432-4b1c-aee4-4df29c336069,d3cee14d-a1c3-4e19-ab98-92b4990320de,hotel,Ensure pet is up-to-date on vaccinations,completed,2012-10-26 00:00:00+07,2017-01-15 00:00:00+07,2016-10-09 00:00:00+07
8b417ecd-dbb4-47f7-a53a-743e9c868211,6c1cc0b1-df56-4104-86e6-bd992115b0c1,bd837107-da76-4455-ab90-2f15ed49f2ed,medical,If pet has allergies,confirmed,2022-01-27 00:00:00+07,2016-12-27 00:00:00+07,2017-04-15 00:00:00+07
50ab1139-cbed-469f-8bae-ab799bfab63b,2f7c492a-26b1-470e-85c7-9e48e5a57dd3,1dc3a843-bff8-4aaf-8900-61d38a92e100,beauty,Follow post-appointment care instructions carefully,cancelled,2007-09-07 00:00:00+07,2024-05-01 00:00:00+07,2016-10-21 00:00:00+07
7ceab2f9-2230-4d3d-8d07-d345552fb40e,d6077d57-dc3a-46eb-b32b-323954e90f47,3396c0f5-1d1d-48c9-8d62-59e1d84ce3ca,beauty,Follow post-appointment care instructions carefully,completed,2011-08-18 00:00:00+07,2012-05-28 00:00:00+07,2005-06-01 00:00:00+07
e3ecaa8c-31ac-4c9c-b5c0-40f5520c4a91,b0eb7254-70fb-4563-af51-ca8d5ec4f950,95c9f549-e476-434d-b53f-87e302fddb14,medical,Ensure pet is well-hydrated before the appointment,confirmed,2007-07-13 00:00:00+07,2011-08-17 00:00:00+07,2004-08-13 00:00:00+07
417f369a-7778-426a-9e30-f56413f0fa45,e2e45755-5d2a-4125-97df-d2bd57462ced,1c83e052-3cde-4332-9b7c-ede6a5098ff4,medical,If pet has allergies,completed,2006-03-11 00:00:00+07,2020-08-25 00:00:00+07,2019-12-17 00:00:00+07
2dd2a603-031b-4545-b91d-3f0005783e51,ab94cbb9-579e-4a5f-bb62-cc258e75b579,4a845538-fa02-4876-a72a-6362160493fe,medical,Ensure pet is well-hydrated before the appointment,completed,2024-06-29 00:00:00+07,2001-06-19 00:00:00+07,2002-06-17 00:00:00+07
75e7b64e-b5fc-4860-9205-064d63b35343,ba30367f-c9d5-48a3-b5fe-272978d3e456,d2f12571-b206-4b77-a85c-5a887bc11300,hotel,Bring vaccination records,completed,2003-02-05 00:00:00+07,2007-01-14 00:00:00+07,2021-11-06 00:00:00+07
1356b772-61e8-45a0-9950-bd70d1809bff,17189cc6-6f61-469f-84d1-b1d0cdf319a2,75139bb8-d800-42c7-9545-c9d3cfa628c1,medical,Wear comfortable clothing for handling pet,cancelled,2019-06-28 00:00:00+07,2010-11-07 00:00:00+07,2012-05-19 00:00:00+07
47c2e64b-0429-4942-af1a-e79f1311b57c,dde3d981-bb99-4302-a6cd-ba63defd1d0e,de52a307-8248-4c00-977c-f4160d9cd3e8,medical,Follow post-appointment care instructions carefully,confirmed,2011-07-06 00:00:00+07,2011-05-26 00:00:00+07,2004-02-21 00:00:00+07
f4bcbaf9-5326-4f0e-b63f-f9916121fec0,18301681-30d5-4e6e-a934-63fe7c78ec32,97230189-175a-4da4-8a7c-49397292c68b,hotel,Bring previous medical records,pending,2017-05-12 00:00:00+07,2010-06-17 00:00:00+07,2018-08-21 00:00:00+07
d9e4a429-dd65-43cd-8fa5-8eed7616c9ab,4653833b-f8dd-4000-b3f0-e9ed29c38baf,1c42e31c-c28b-4345-8116-39641c629011,medical,Bring vaccination records,pending,2001-12-02 00:00:00+07,2022-08-08 00:00:00+07,2013-06-24 00:00:00+07
26484133-21f7-483a-9b02-833ddcd81892,1d9df0aa-de70-4fe1-b8e5-0c781e0f77cc,673dc36e-f276-4e88-8c62-bca1dcf32ea1,beauty,Monitor pet’s behavior before the appointment,pending,2012-11-05 00:00:00+07,2005-01-11 00:00:00+07,2005-09-05 00:00:00+07
9b693114-94d8-4b8e-a6bf-36a82d8d0c9f,d835304c-f623-4381-8ab7-4f3a695cc1cc,b894e284-d6ea-487f-a6b8-a77c33ade36d,medical,,cancelled,2018-07-04 00:00:00+07,2007-08-17 00:00:00+07,2003-12-28 00:00:00+07
8fb3b5cc-733a-423f-8eca-1260370a655b,4fc6aec5-4bdd-42f5-be37-9932eafdc799,ea3e2dde-50c4-4441-ad45-fbc007839840,beauty,,pending,2023-03-18 00:00:00+07,2016-09-10 00:00:00+07,2013-09-18 00:00:00+07
9ed29dd7-2db4-47de-a1e5-29190b767004,4f1ca377-9235-42f6-816c-584b8a6f3e00,0f10e7c0-877b-45c0-bd18-4d9efdd46061,medical,,confirmed,2002-11-15 00:00:00+07,2006-04-16 00:00:00+07,2004-06-25 00:00:00+07
dcd4350d-41f8-4fa0-a10c-809671323803,7bd7850f-d872-462f-88ff-9b26a60bae72,80ba6dea-0188-4dcd-b625-2a6960147fca,beauty,,confirmed,2000-12-18 00:00:00+07,2010-04-30 00:00:00+07,2012-01-19 00:00:00+07
ede88e09-89bc-48dd-9a3b-899711f95d99,f466ccdc-92ce-47a2-b3a6-c08580a12891,2b504649-8c6f-44f3-8d5e-d2f45d47deab,medical,Wear comfortable clothing for handling pet,completed,2003-06-17 00:00:00+07,2002-08-09 00:00:00+07,2001-12-23 00:00:00+07
cddde8eb-da25-439e-b320-3b1b1ed0961f,72cfb3d7-cdc2-422d-864a-fc6dd1e9c6e8,f43409fc-6e08-4b76-822a-b1f151010f5b,hotel,Confirm appointment 24 hours in advance,cancelled,2019-07-05 00:00:00+07,2016-11-11 00:00:00+07,2000-09-10 00:00:00+07
1895338e-dfca-4159-90dc-74314ce5b874,27032698-f95a-40ce-bf0f-0a412b42ab66,bc34e8da-60d8-4f6d-9d4f-de73f99c77d1,hotel,Bring a sample of urine/feces if requested,pending,2005-09-14 00:00:00+07,2000-06-18 00:00:00+07,2019-12-09 00:00:00+07
bd921773-ef95-4071-b0db-a109f3401872,f7abc95b-584c-4e0f-b790-f71d2a340dc2,214b2ba1-82ec-4777-9c73-11930c64b1f3,medical,Ensure pet is up-to-date on vaccinations,confirmed,2007-10-30 00:00:00+07,2004-04-20 00:00:00+07,2016-05-06 00:00:00+07
908dfd80-6d3e-4a0b-9061-603e47b2ddf6,deac51da-45c8-4acc-a13b-489b2e86b036,a6f6dd2c-f01e-4d4d-9298-3621e9ab1176,beauty,If pet has allergies,confirmed,2020-11-09 00:00:00+07,2011-06-10 00:00:00+07,2016-02-21 00:00:00+07
f2899060-b1c1-4456-b16f-8750e3e773fa,6818be6d-9ae7-4bba-a9c3-c43f762aaa0f,9ee0535d-01e8-499d-ad87-ac1f07201d3a,beauty,,completed,2016-09-27 00:00:00+07,2014-01-30 00:00:00+07,2017-05-20 00:00:00+07
75e771aa-e40d-471f-9ee7-cbdf0c6b8d7d,662c16ed-055c-4647-ad20-b9d33e46f973,116ba9dc-4554-45e0-855e-07a6a7f55ff5,medical,,cancelled,2003-04-12 00:00:00+07,2019-08-28 00:00:00+07,2019-09-18 00:00:00+07
fa9b3ed1-9ada-40e1-9780-57526faa8d4f,b96cd56f-c123-4edf-b364-46cd0d6c9d95,2d2e7bc3-4e4c-4dc8-b980-29cd50541ba8,beauty,Ensure pet is up-to-date on vaccinations,confirmed,2020-10-29 00:00:00+07,2006-12-07 00:00:00+07,2005-11-19 00:00:00+07
8d087448-6483-48ea-bbf9-eee3660b9f01,653a0499-59d0-422d-8f0e-03f2f85b32ea,49b2f9ba-653b-442b-a78c-6e695e5bb98a,hotel,Bring previous medical records,confirmed,2021-02-18 00:00:00+07,2014-07-16 00:00:00+07,2007-11-30 00:00:00+07
92ed69bc-007c-49ee-a427-09dddaf5ddf8,07ea5214-52be-47ac-b16c-4676cdb764d3,df66b46d-76b3-4966-962f-d90b54965ac7,medical,,cancelled,2024-05-25 00:00:00+07,2017-08-15 00:00:00+07,2014-10-01 00:00:00+07
26fb9655-37f5-474c-895b-c25a67932c72,ab94cbb9-579e-4a5f-bb62-cc258e75b579,9224d36c-02f0-4bbf-ba4e-534de88ecbc4,beauty,,completed,2024-10-10 00:00:00+07,2024-06-15 00:00:00+07,2018-01-06 00:00:00+07
905afa40-c518-444c-b5df-d3449043e6e5,3f087283-5360-4c82-9ad9-abb52f382932,534a0a8d-c920-4ce5-ba07-23ee65cee8e6,beauty,,confirmed,2017-11-12 00:00:00+07,2017-03-02 00:00:00+07,2009-06-14 00:00:00+07
c014b39b-ea2a-4986-a4b4-9c00880adcd3,d82d3bcd-974d-4dde-9771-c590b5da0c34,90f8c645-608f-4326-9683-6e9b91e1c469,beauty,Keep pet on leash or in carrier during visit,pending,2016-07-05 00:00:00+07,2000-07-28 00:00:00+07,2010-05-01 00:00:00+07
43e2d97d-d515-42e9-918f-4b0e6ad1f27b,79d6ca70-eaa8-42cc-9324-8ede7331f90d,f55af8ba-7b96-48c5-81f6-a5187d4c16b1,hotel,Confirm appointment 24 hours in advance,pending,2019-08-07 00:00:00+07,2001-03-12 00:00:00+07,2001-02-05 00:00:00+07
a8a23acf-cb2f-48d6-a2f1-3b8b14a22037,8777936c-4df4-4ae7-94f6-b20445fe500b,7a278e2d-3850-4e08-b66b-8810c81fb30e,hotel,,confirmed,2023-08-01 00:00:00+07,2004-11-15 00:00:00+07,2019-07-07 00:00:00+07
aa21e012-99e1-45dc-a436-201a981423cc,f71c5e15-766c-46dc-b3ac-1414357ad421,30e5dac2-99e4-4a74-852e-b400c2018e19,medical,,cancelled,2020-07-16 00:00:00+07,2005-05-20 00:00:00+07,2018-01-31 00:00:00+07
